"","prediction","d.CMS1","d.CMS2","d.CMS3","d.CMS4","p.value","FDR"
"8f274599-5005-414e-8be2-d992fb1a10ce",NA,0.847808108888188,0.713622481321095,0.790003365808424,0.818958346516392,0.951048951048951,0.97992007992008
"8f97852d-f08c-4062-af30-dfbe6ca7eba7","CMS4",0.730462981146258,0.659723030400854,0.663402739870499,0.52903843292564,0.001,0.00274761904761905
"9013a680-e9d6-42b2-bdeb-4e88b7006e4d",NA,0.701903868114834,0.810530146926716,0.73038304008148,0.765627105348149,0.738261738261738,0.804817823685748
"907887ee-f97b-4209-b341-d37e17fd1995","CMS4",0.732238277783277,0.611626342985015,0.659828918036214,0.484757992842222,0.001,0.00274761904761905
"90b8a6ce-af5d-48ec-8d64-6642b0882598",NA,0.83563295715654,0.756146520141718,0.795933018042535,0.713768746485009,0.99000999000999,1
"90f0521e-aad9-41af-b5f4-fbb7a989d545",NA,0.814842192050584,0.663220003758343,0.783682220380832,0.83067720069638,0.237762237762238,0.289427871706353
"91825c6a-b5ff-4082-aaca-cbd88a1f4c7a",NA,0.769652463433724,0.65995434875187,0.731067155333512,0.765964093183345,0.280719280719281,0.336746413669491
"91a95c38-5ab7-4166-b4e7-64454cb3d06c",NA,0.78355315786036,0.672779962943563,0.688578953012766,0.827621301080584,0.531468531468531,0.600112216550573
"91c2ba37-efb9-4c61-a4ca-b13289330058",NA,0.714474903518918,0.697170640126413,0.761021020295624,0.682434467980836,0.486513486513487,0.55477921288198
"9241b482-83dd-4af6-a29b-46df53716352","CMS1",0.501185613147561,0.825951490517962,0.659055341910959,0.710231044398227,0.001,0.00274761904761905
"927f51a6-ad62-43dc-8738-eba784ad8b70","CMS4",0.815215187454543,0.603008618794119,0.7759151902012,0.563979059432146,0.001,0.00274761904761905
"928ab9a3-b688-4003-92eb-57280506fa65","CMS1",0.549782203084833,0.775043157322841,0.721614080382753,0.657266872926903,0.001,0.00274761904761905
"92bf2aa9-61cb-49e0-a941-18db0ac87383","CMS2",0.764366504716793,0.596339244135407,0.672539439608489,0.717930438661955,0.00999000999000999,0.0187150511825836
"9320a7d1-3c17-40a9-b632-defebb42b351","CMS3",0.706059083031463,0.686932184815847,0.578882691767091,0.718909256441766,0.001998001998002,0.0049478418577131
"932c358e-cf12-48eb-a76c-9eda7ab7e220","CMS2",0.821833323052988,0.630333869743056,0.755304143785971,0.700188243476344,0.01998001998002,0.0339072692013868
"932db5dc-d38c-478c-8f8f-13b33282920a","CMS3",0.725482479755504,0.696419840223723,0.596996549302578,0.714285545464589,0.00699300699300699,0.014257826978675
"93ff6084-365a-480f-b181-00f8cda0c12e","CMS2",0.794143749130839,0.607549075828024,0.752864940279019,0.635139444030236,0.00999000999000999,0.0187150511825836
"94c1ac66-a016-44fc-ad90-d74067ade7fa",NA,0.751024547993658,0.629684401830099,0.680207750360482,0.723726602554702,0.0929070929070929,0.122112511634152
"94f29a8c-1dcb-44ff-a96b-e9267ec84347",NA,0.797724485267825,0.618408413230732,0.706572566865597,0.801531097759673,0.046953046953047,0.0684139093230002
"951959ef-f8c3-4d93-b480-1dfac47aa64c","CMS1",0.594587454989084,0.683849170114459,0.623754886301655,0.597667503558618,0.001,0.00274761904761905
"9553502a-98ec-45f8-a597-fc0d0217d2a8","CMS1",0.582640673325524,0.752660620315825,0.759781395164164,0.793202381754033,0.001,0.00274761904761905
"962bc9cc-9173-4fb5-ac07-ae576e7eca76","CMS3",0.759557471574446,0.690160478906099,0.613160874771045,0.761085782701151,0.00599400599400599,0.0127152259505201
"966b89c1-7201-4719-854a-d8a6ef35f9d0","CMS1",0.534798881800005,0.742496143567286,0.733975283961877,0.617690925234921,0.001,0.00274761904761905
"97dbbc5d-67e7-43a0-bc8f-d3425e0f3ce4","CMS4",0.618685144352695,0.676054256328913,0.726830043935265,0.496905574175759,0.001,0.00274761904761905
"97fb41bc-f5a9-4b70-b631-9da9ff44b5fd",NA,0.692988312402554,0.836710153753145,0.796186170428849,0.773021812822824,0.903096903096903,0.943998030954553
"98095f18-a770-4081-a20a-e4be6ad5082e","CMS4",0.680078426954935,0.726371524218295,0.812154948232395,0.582382342937343,0.002997002997003,0.00700109606992198
"982c34fb-e9cb-47b3-841a-850ad949cf41","CMS1",0.44480173974507,0.731673642979237,0.751352468632216,0.571922370445022,0.001,0.00274761904761905
"985d5043-cf68-4f4b-bba1-1aa621ab20c9",NA,0.669598373912843,0.835681388663428,0.73749005495472,0.781867287213157,0.426573426573427,0.493252238743221
"987d0499-b384-49ea-ae28-a76194d85b4a",NA,0.729731607339714,0.65306548992999,0.697586061491505,0.650891007693352,0.144855144855145,0.184506442784588
"98ae0373-d3ad-4918-a25b-8b9ff4c5f12d",NA,0.723852563511269,0.855577384203899,0.679552381173889,0.749420333344348,0.601398601398601,0.671193410071553
"98d93661-14c4-4878-b10d-86c9516bfd24",NA,0.817576017159066,0.672112740197355,0.743404764905081,0.835822203601148,0.57042957042957,0.64034603528767
"99574ba2-7ddc-4626-9480-d23745b14273",NA,0.690298595514269,0.739854966401163,0.735186225809015,0.75487678410754,0.906093906093906,0.94541805391715
"9a6cef0c-1db2-4ec8-9918-b261ce6f5a86","CMS1",0.518112681365509,0.83583002951958,0.767238864088946,0.720223471474821,0.001,0.00274761904761905
"9ade3932-9032-46d6-8171-c34a0dc51fce","CMS1",0.425466443454628,0.759292968618898,0.704518673777929,0.709046245391583,0.001,0.00274761904761905
"9afe56f7-2570-4358-8734-5c94e10e83d1","CMS2",0.726791988377494,0.575295006804885,0.774784712376587,0.580033496941127,0.001,0.00274761904761905
"9b40ac83-028e-42bc-b3d0-bcfec5e9e6fb",NA,0.744891871236432,0.661901917469936,0.645472167480318,0.847794776386643,0.164835164835165,0.207211089564031
"9c1722f7-0125-48c9-9951-71d7729d951a",NA,0.744953462557948,0.719617326957686,0.711003850990034,0.619955769431335,0.040959040959041,0.0609107387457903
"9c40ef24-ff74-4f0b-850a-38de94a90c75","CMS3",0.764331259895222,0.763438795162803,0.594410873539865,0.835731687951037,0.013986013986014,0.0249843036220745
"9c7aace8-8a77-41a5-914a-cc5f9917053b","CMS1",0.536063214766092,0.820522572128672,0.808167939012851,0.646212084263833,0.001,0.00274761904761905
"9ce2bb36-5b1e-4a58-bc5e-dc072b217ba4","CMS4",0.601511510188197,0.648745341032033,0.600485823359407,0.480201208124591,0.001,0.00274761904761905
"9e159c7f-39ac-4051-83db-983d3aeba5a9","CMS1",0.518351868446917,0.698414485725606,0.715602389729638,0.663172142720933,0.001,0.00274761904761905
"9e57a9b2-1a21-4bb8-8852-9a2239d3b688",NA,0.842297424584284,0.69127609173298,0.79080427092721,0.865473540251595,0.786213786213786,0.844777196732504
"9e632342-a45b-4bd1-87d1-0e53a32f4c18","CMS2",0.685598248782172,0.550008892913216,0.648422653616872,0.683687214579503,0.001,0.00274761904761905
"9ee4aa81-4dcb-40f3-ad68-106a05740f9d","CMS4",0.751747626481143,0.682861501105405,0.792273821127797,0.603761719198601,0.002997002997003,0.00700109606992198
"9ef88bb5-07dd-43ce-9bc2-d5fe1167b972",NA,0.721611599333815,0.652103571874612,0.773948510116949,0.739688447037491,0.0869130869130869,0.115817208195961
"9fd15f97-1b2f-4d38-a123-957cd720a776","CMS1",0.600245843788535,0.718220017906134,0.743694972137709,0.760975264343716,0.012987012987013,0.0234172077922078
"a06c89f2-be32-4102-b126-45dcfd364dae","CMS4",0.647984375682005,0.737565717088094,0.639853032806921,0.534032546026339,0.001,0.00274761904761905
"a0e68d0a-51ff-4b2b-a9b6-499f26651bc7",NA,0.830339573764086,0.66020855597168,0.769165272490729,0.845138458991224,0.283716283716284,0.338932289242848
"a0e79791-1fef-4c5b-bbcf-7c12464e1fd4","CMS1",0.559358680722681,0.794976291572602,0.697895308892165,0.708440010291539,0.001,0.00274761904761905
"a11f48e9-775c-420a-99d1-04b1a5bc1419","CMS3",0.757669644255689,0.700435607085518,0.607296959867408,0.751148541379007,0.004995004995005,0.0110004499317476
"a1efa511-8c27-4eae-b3f0-aebacbf7df85","CMS4",0.667328116316105,0.73875793171221,0.731082273572332,0.48839756133559,0.001,0.00274761904761905
"a1fb3d08-f698-442d-94c0-0d1c03f81a64","CMS4",0.680111708132715,0.646478768008269,0.735908775286071,0.465147674406512,0.001,0.00274761904761905
"a2a4b9b5-7d9e-41fa-8d59-6447d62134ea","CMS4",0.608033060042788,0.625934549676273,0.701795396907428,0.537836754790648,0.001,0.00274761904761905
"a31c742c-328b-47a7-bcd4-6958706afe87","CMS2",0.779813185660175,0.589991194337985,0.703719051547662,0.732924425541474,0.003996003996004,0.00900661838161838
"a3205a5c-e22a-4a1d-91eb-48d2d4e51e97",NA,0.617899833148929,0.817279140413898,0.698007801006285,0.666499012860655,0.0659340659340659,0.0914518174133559
"a35a1dfa-f6f1-486d-9e6a-72658918f06f",NA,0.883325267099447,0.640425779770662,0.723246403879448,0.734412414417512,0.105894105894106,0.138237328282577
"a44fa392-54c2-48b0-b342-e3e9e8340a8f","CMS3",0.728997552972937,0.689684150052067,0.514842466877313,0.863275032276267,0.001,0.00274761904761905
"a567f93a-c7c2-40eb-a6fa-c2252f8ac9ab","CMS3",0.711833851145543,0.758091489356107,0.547107448226583,0.805085849736893,0.001,0.00274761904761905
"a570b2ac-a4ea-439f-a90b-39b84fd4cae0","CMS3",0.64202831600109,0.664604417840804,0.514942801353172,0.714654197389265,0.001,0.00274761904761905
"a6307b70-2831-447d-ae24-b0454ef867e9","CMS3",0.735200417987939,0.701147161054498,0.516324854705557,0.692219513956683,0.001,0.00274761904761905
"a64548d5-604d-4c26-81c0-9928eb95b0d0","CMS1",0.442121190046309,0.70939483333933,0.664560801529099,0.599255726164356,0.001,0.00274761904761905
"a666a0f3-e5ed-40b5-b425-5fe0190d30dd",NA,0.618958480896295,0.696305340847353,0.631048511743092,0.786640918242826,0.0649350649350649,0.0902832107651385
"a699ac84-2b1c-4cea-99f2-62d8873b4940","CMS4",0.686078027652679,0.71548704978764,0.645628993896215,0.552099337924625,0.001,0.00274761904761905
"a69dcef1-a951-4b7d-a468-1b46227216cf","CMS2",0.7487042683691,0.561655080202239,0.772570967437075,0.642844107694933,0.001998001998002,0.0049478418577131
"a72776f7-9845-4fb4-9bc0-5d60ccd7fb95","CMS2",0.79683751680115,0.579349137710024,0.649727958139157,0.643582711618676,0.001,0.00274761904761905
"a761bdb6-4b37-46aa-8d37-11ead152b70f","CMS2",0.758940362755128,0.541036344435246,0.729112335942564,0.725351789878098,0.001,0.00274761904761905
"a7629665-cecb-46cd-acc7-a4fecee2ee5c",NA,0.814973704201675,0.748484427273514,0.667415421916119,0.784836627324074,0.423576423576424,0.490770273902804
"a77adf63-487b-476e-bd33-903005c1dba9","CMS3",0.667980958308227,0.758476217589518,0.518441360656455,0.811985170261744,0.001,0.00274761904761905
"a7affc28-aba2-41ab-8f5c-be859ae055dc",NA,0.665551338534078,0.65025690556797,0.741605150882244,0.702617686830608,0.184815184815185,0.229329809974971
"a815f542-7648-4bbb-8598-9c4fe51ecbfc",NA,0.770159318863787,0.641332005765735,0.71954316964477,0.708888008054448,0.0669330669330669,0.0926148192335243
"a8391733-18a4-4720-9912-d060ef58d745","CMS3",0.611932792768288,0.747510998792237,0.605735986148051,0.770635845418822,0.017982017982018,0.030879834451263
"a8f23a47-08cd-4ebd-835b-4ca4b86fe6ff","CMS4",0.760116414217539,0.638042643672104,0.729575826131127,0.606417573172973,0.012987012987013,0.0234172077922078
"a8f98e4a-9a0c-4124-ba75-c8365612a0ee","CMS4",0.649952494712146,0.744652677237344,0.695567474368575,0.506395195712162,0.001,0.00274761904761905
"a906629e-77fa-4444-b275-b7ae6074ecec","CMS4",0.643229735625707,0.672374143759169,0.752061154199364,0.43021362767524,0.001,0.00274761904761905
"a99d57f4-b2d3-4373-883f-1b409e73fd46","CMS1",0.544963904426231,0.821298050352326,0.734737913573944,0.609044426905451,0.001,0.00274761904761905
"aa12b89c-6964-4602-9455-07c2be1f2762","CMS4",0.745239968198165,0.651086653243711,0.78385674339739,0.609025907200241,0.025974025974026,0.0425767414403778
"aa35c5aa-8435-4269-9891-fac36b6e4928","CMS3",0.715875112384015,0.6430939780279,0.588084139246874,0.75823868636344,0.002997002997003,0.00700109606992198
"aa43daad-64f6-4543-b458-a60d4ba7dcf5","CMS2",0.718767435756937,0.575587193175079,0.612635140894072,0.653463022822595,0.004995004995005,0.0110004499317476
"aa518008-3f26-471e-9299-91709a7806ba",NA,0.641142407790237,0.738705362082823,0.693910049804986,0.666411955907782,0.0779220779220779,0.105049156451026
"aa6286a7-a5c2-447c-9919-553649a9c50c",NA,0.788172831516275,0.640613936348649,0.681776466319222,0.858626408818213,0.125874125874126,0.162119130869131
"aac08efd-3649-4b78-bb52-420b3e99b8e6",NA,0.735974259720364,0.652357341205123,0.755781514541871,0.649457805979847,0.138861138861139,0.177263002484241
"ab176f75-6709-457e-af63-d2883ecb9be7",NA,0.663631114659726,0.748454174674277,0.733176089436709,0.751487504049917,0.415584415584416,0.48247929133241
"ab6d59e0-21c2-4273-b094-3596d1b8b825",NA,0.817972904862005,0.650881325168521,0.749269501843065,0.797690177445047,0.196803196803197,0.242639838793685
"ab852bfc-823f-4926-bdf3-ab0c921d76df","CMS4",0.631980213227741,0.716564118479559,0.778106867967964,0.464380029933157,0.001,0.00274761904761905
"ac06b430-d5ba-4f7b-b5ba-efa9cef1b798",NA,0.816174145196722,0.660339218213056,0.721884392657287,0.758708337290016,0.34965034965035,0.41089256975204
"ac157de6-56c4-42e1-adfa-46cb153f0e4e","CMS4",0.737074371503048,0.700924433168708,0.777940160586686,0.608816936270667,0.012987012987013,0.0234172077922078
"ac731d82-8a46-4e68-baba-401977b5ac9f","CMS3",0.766247853747132,0.669994288809271,0.608207332045916,0.775159097129096,0.030969030969031,0.048822761937516
"acb15575-875b-467e-8517-fa1f618e0d05",NA,0.80899597634586,0.635118839503794,0.718511704716459,0.784012009094113,0.147852147852148,0.187496020463053
"ace5e022-7942-4654-9967-bdd2c013dfdf","CMS4",0.726927452053383,0.58920785103498,0.765255512520285,0.577215112627289,0.001,0.00274761904761905
"adb1af0e-75e6-4a9f-924e-c8e05e69085c","CMS3",0.56880293932343,0.755727509633711,0.550884876890712,0.768991589847651,0.001,0.00274761904761905
"adcab898-861a-42f8-aa50-7b111222c019",NA,0.819896778438012,0.625222517074731,0.787716626191436,0.693899696012986,0.0739260739260739,0.100365516836105
"aeeb1ad3-06cd-419e-a1ee-a3fe1c45932f","CMS2",0.747544703136212,0.582845813282567,0.704139762538738,0.651284653397982,0.003996003996004,0.00900661838161838
"afc66963-6f8d-4d99-a008-d44065e1cacf","CMS4",0.723152801067384,0.652912358006776,0.758589338702749,0.509644062477492,0.001,0.00274761904761905
"b03ee962-4866-4e02-bba9-357e1542b3ca","CMS4",0.724672079390873,0.686669597640694,0.630365931702428,0.626514555261022,0.031968031968032,0.0499879524269768
"b0595fa6-6c48-4add-b4b7-69c6425bf780",NA,0.798048084723771,0.643566399894558,0.802167977589259,0.745114285235145,0.17982017982018,0.224095558868777
"b064b6be-4152-4737-8158-caa0454cf41b",NA,0.68178383925049,0.702334840367535,0.70463478462495,0.755348259117852,0.376623376623377,0.441690423397741
"b0cdf7e1-d464-4016-a8f8-b52a2a2a59bd",NA,0.741291118631966,0.62589039542301,0.648271538530355,0.71057154307255,0.0849150849150849,0.113416675916676
"b0f02da2-1d7e-4a4c-844c-6cccbc1d4d3a",NA,0.694893155398052,0.775322543577657,0.703359128433383,0.732637508151414,0.915084915084915,0.953075805061365
"b168cdcd-5516-4d22-a0cf-57a2d7c274ec","CMS1",0.599989058838063,0.761862236283324,0.617842890530228,0.688409186922789,0.01998001998002,0.0339072692013868
"b18dafa7-46e3-45da-ba05-c9941305056e","CMS1",0.58026734102667,0.750960057777906,0.717191174892456,0.766174988909734,0.002997002997003,0.00700109606992198
"b1b311b9-aae9-4f5d-b9df-60acd9f43c0b","CMS4",0.70269369470376,0.65260331017919,0.711261214378255,0.599331620489227,0.011988011988012,0.0219589933875648
"b1fb79bc-84d4-4ad7-8a25-ce3b419311dc",NA,0.748813184895845,0.677113354897954,0.627149860035654,0.899081527197098,0.034965034965035,0.0536564499330457
"b20b4d3f-ad07-4f36-9071-2b2c3a664ae2",NA,0.73885593517795,0.830980242876893,0.878105404047985,0.736990055217398,1,1
"b2c13f06-0588-4d2f-b869-91ea5d80b8fb","CMS2",0.789149337987277,0.612287591283558,0.747241670835723,0.863219595956327,0.010989010989011,0.0203879721564609
"b2edd86b-860a-4420-9be8-a19d0405f6b0",NA,0.841476283901253,0.694275685983814,0.787124308274955,0.796373107608256,0.776223776223776,0.839808131942963
"b315758e-62d1-408b-9510-fc0a4294f7ec","CMS4",0.72094422601249,0.702726786014697,0.638011556171164,0.607505005367298,0.00699300699300699,0.014257826978675
"b33612a7-64eb-4a55-8460-6a562c880c55","CMS2",0.8323598002107,0.592323843932776,0.629975628604034,0.755827962178043,0.002997002997003,0.00700109606992198
"b372b1ae-2345-4243-8bcd-47388289559f",NA,0.659457220389286,0.768749301379835,0.693955373047431,0.70374803679911,0.233766233766234,0.285769315430332
"b37a8647-0491-4116-a43f-be49d201181b",NA,0.666804094862817,0.739648906412951,0.674620030269557,0.753508329666986,0.30969030969031,0.366922605115624
"b397a5bf-171b-4cd2-9dfe-774f24b5f200",NA,0.712032764161327,0.789064920833101,0.744777535696233,0.869491400045448,0.98001998001998,1
"b3a02b21-38d4-44cc-9c83-2281f99d1563",NA,0.855114765182531,0.78366665790446,0.729909752433707,0.872797977488977,0.97002997002997,0.995920449657105
"b3bec9bc-73c9-41c9-beb2-68a5f06ee2ef","CMS1",0.499388153672555,0.825086479602231,0.750958850023659,0.74876237298978,0.001,0.00274761904761905
"b3ebddcc-1177-40a7-baa5-51000c1b7123","CMS4",0.732672795883074,0.644363718882904,0.738411939568071,0.582684423645798,0.001998001998002,0.0049478418577131
"b4078ab3-1bf1-4d55-b00c-ce8b02166629",NA,0.621566975803427,0.671920267177603,0.612476101315776,0.70185174174685,0.03996003996004,0.0597330131008888
"b41c1914-0771-4d0a-b56e-41f712e65bf9","CMS4",0.61515160677579,0.658338825614279,0.678649721580942,0.415350336580374,0.001,0.00274761904761905
"b445f10e-9c4c-4c72-a61b-78134e80fa2c","CMS4",0.603836391604836,0.768104394173104,0.739770830856565,0.537585887819746,0.001,0.00274761904761905
"b5505337-9196-4790-bc5c-838b218a695e","CMS4",0.653752235612526,0.736052163068125,0.742302752235818,0.602118155921122,0.00699300699300699,0.014257826978675
"b553a433-8cad-4eef-9110-574433755319",NA,0.697430314453061,0.674988290999975,0.709426346299856,0.815591538947583,0.739260739260739,0.804817823685748
"b57c8c2c-f54b-4ae9-a8aa-1db269362f1f","CMS1",0.520463487013043,0.82447968140866,0.80867207717984,0.744143136327797,0.001,0.00274761904761905
"b6174575-c328-4148-bd77-665e9002f492","CMS2",0.717849130568642,0.618816166539248,0.71276004269092,0.640405638513407,0.028971028971029,0.0464341214341214
"b6296fb4-a5b8-48eb-9ac1-cf5eb09c34b9","CMS4",0.708043696498193,0.6390236421471,0.643377608057304,0.47552096432323,0.001,0.00274761904761905
"b6977a7a-b2aa-4943-8173-4e955e51e05e","CMS1",0.442679859757036,0.777220449544617,0.690303720251585,0.715934946294665,0.001,0.00274761904761905
"b69c2c4b-59c7-46b8-8d79-4023081b5d45",NA,0.825380407246184,0.650515824064911,0.725727577676618,0.705148692156346,0.047952047952048,0.0693441896449415
"b6fac77d-3e92-48e1-bafa-917cb6a2a381","CMS3",0.631683248832733,0.725664397697023,0.546532347345098,0.79380687307066,0.001,0.00274761904761905
"b71a9539-73e5-45a1-95fe-7ab4b130dd63","CMS1",0.532359082210415,0.801853968211397,0.773167872082697,0.731633576372181,0.001,0.00274761904761905
"b7361545-c3a4-4208-aaed-72e4e5282d2f","CMS2",0.749588896476043,0.531843340947899,0.716838731696318,0.753009361322873,0.001,0.00274761904761905
"b75759fb-230c-4811-b2bd-fd05f8f33311","CMS1",0.536028356146198,0.813190207492802,0.696883730426901,0.699573136182772,0.001,0.00274761904761905
"b7752772-2720-4f19-a763-15a54e6d8bc6","CMS1",0.514055887018345,0.788897599018857,0.668445734039873,0.767737047598228,0.001,0.00274761904761905
"b7aa491d-f50f-4f9b-b8ac-1572cd6cd1ef",NA,0.804982604185918,0.787989659614509,0.800300530493081,0.667098660350925,0.346653346653347,0.408202002079553
"b7ae76e9-8699-4140-be62-88b2ba64e184","CMS1",0.560767768658261,0.679161455408356,0.621577490993244,0.777805195382526,0.001,0.00274761904761905
"b81f3990-fd37-46b3-a1e9-2e992594d7db","CMS2",0.801222154036047,0.610887590252655,0.72184258304759,0.780240310845974,0.027972027972028,0.0450834082118998
"b84848ff-2be3-4de9-b413-a1df82d46085","CMS1",0.543377038276014,0.738340320151003,0.72842099982942,0.670407061774988,0.001,0.00274761904761905
"b8cb5dc2-3a97-4023-bbd8-1bcafbbc6dad","CMS2",0.724305486479881,0.572586317574195,0.674811947097686,0.726939505226649,0.001,0.00274761904761905
"b91f5802-022a-4414-8c40-466787b36793","CMS1",0.509256613255701,0.824413501250259,0.809623083158852,0.670506979975025,0.001,0.00274761904761905
"b95db8b9-7ca6-481d-9912-f8d83f542560",NA,0.655130700488677,0.63104410024409,0.683623091656371,0.621242739103616,0.046953046953047,0.0684139093230002
"b97a37c0-eda8-44c5-9bd2-606a708bdb75","CMS3",0.707819284335063,0.686363121435995,0.617556942997326,0.670116794098917,0.021978021978022,0.036971774581104
"b98be00b-80ae-42f7-952b-36f78618d764",NA,0.723838447320659,0.703197976166855,0.771378309600653,0.657180141208798,0.152847152847153,0.193405278931595
"ba4ed4b0-664f-4773-ac2b-52821a614dfd","CMS4",0.7164671418472,0.748153510566423,0.732756283279309,0.498030530033843,0.001,0.00274761904761905
"bb24863f-4b09-46ac-aacc-4073cad3a7d8",NA,0.613821613779937,0.711602966759573,0.632013002785452,0.727490490190558,0.047952047952048,0.0693441896449415
"bb68c3db-3157-4e95-af5f-f7a7a38e40e1","CMS1",0.469065983513289,0.833333042086981,0.681429233240391,0.73750438001922,0.001,0.00274761904761905
"bb6cdb4c-198d-4908-a2cc-c1e760083aa8","CMS4",0.69211596319094,0.701416562448559,0.604204373364551,0.572624773789387,0.001,0.00274761904761905
"bba0553b-afd2-470f-b0f3-a31ef377e62d",NA,0.692553740326994,0.8414577223317,0.800006863584665,0.830015986878288,0.632367632367632,0.700338049666265
"bbdcb071-7d15-4264-a8c9-d57487c035cf","CMS3",0.767170144067696,0.768021384916305,0.570643598875747,0.792650070952344,0.001,0.00274761904761905
"bbf14b7d-4875-4ee4-80fe-d76d5b2c3a06","CMS2",0.696815690003149,0.53353920119274,0.675010607822728,0.733926459887986,0.001,0.00274761904761905
"bc33c89a-af22-49da-b042-d0d74d058ac9","CMS1",0.607537076988837,0.772659689542437,0.623711055168277,0.811576291387628,0.00899100899100899,0.0171214923690171
"bca8964a-a5c1-47b4-a53d-db8e8b71b9d9",NA,0.746334247925525,0.746560578351093,0.69444605454764,0.687138448465163,0.941058941058941,0.974849208242386
"bcd03012-2f1c-4e2b-b2ed-833ff561a30f",NA,0.626665490059599,0.728693896551369,0.695053869000769,0.663896628715102,0.0809190809190809,0.10858211555886
"bdb54e47-4d66-4ca2-9709-e17c808c606f",NA,0.696336542168843,0.684411010519265,0.623425973542545,0.688326689837781,0.032967032967033,0.0511343495214463
"bdc3b4bb-dea2-4e41-b297-51540a68e68c","CMS4",0.68194734225229,0.678542150398008,0.764390953423692,0.499327063211131,0.001,0.00274761904761905
"be636d1c-edb1-427b-8c42-cbb8cc819f34","CMS1",0.535302989369617,0.827961641123608,0.700212767799703,0.700819853181437,0.001,0.00274761904761905
"becb812a-90b7-4b6f-ad39-5a0b7179b523","CMS2",0.691721258993785,0.582505365380063,0.722731973156552,0.66175331058008,0.001,0.00274761904761905
"bef5f052-9d4c-47a8-82be-3a1bfb991448","CMS2",0.747922768069877,0.550341339265095,0.627371349858034,0.740487930428311,0.001,0.00274761904761905
"bfb91635-bf2c-4311-8b57-33c15b520869","CMS4",0.759927945436194,0.738271022041743,0.739223853995602,0.58828634434388,0.001,0.00274761904761905
"bfd11b30-5f99-448c-8901-02ebb96cec5d","CMS1",0.519649384865977,0.830228999591334,0.735511408735434,0.691529657833943,0.001,0.00274761904761905
"c1467372-92b2-451e-a45f-42e25c5dcf37",NA,0.764207001225247,0.669219276511329,0.709137739473439,0.625707493668944,0.0649350649350649,0.0902832107651385
"c24b2096-358b-417f-9c1f-23c3a51c3bf9","CMS4",0.586911227128755,0.779701563879846,0.73698598588937,0.561039908213581,0.001,0.00274761904761905
"c2dcb66e-6fa3-44c6-8820-2482009de447",NA,0.768485405040662,0.703363774000203,0.688576760615099,0.750372237809927,0.684315684315684,0.752095523524095
"c303e27f-7109-4ef5-b6a6-da6071a4a76d","CMS1",0.554087821069255,0.767343804499087,0.731350601712564,0.619204489601128,0.001998001998002,0.0049478418577131
"c352def2-b28b-45f1-be0e-0fab2671fda2","CMS2",0.783511995074917,0.57895188894606,0.745039743223736,0.727400190594314,0.001998001998002,0.0049478418577131
"c403bbb5-2dae-4004-a088-acfc29bca2d2","CMS1",0.465366952376783,0.821875540498642,0.719998463678364,0.684810448589076,0.001,0.00274761904761905
"c476e501-9bad-43b1-8a9a-393b06dcefb3","CMS1",0.589365684917904,0.708759440648829,0.741385767821386,0.778992032849119,0.004995004995005,0.0110004499317476
"c4ac41f0-1880-4fc0-a9e9-69856a6c373d","CMS2",0.78718591324663,0.535663336856195,0.626084695849989,0.796435755075138,0.001,0.00274761904761905
"c5a8d31c-5a09-4d40-84a6-545eb0115c0f","CMS2",0.762768448735027,0.59412335327423,0.667245401574095,0.715558858595134,0.00599400599400599,0.0127152259505201
"c5f88d68-c755-403c-97a1-d0863d06a56b","CMS2",0.755916540436902,0.513508716043036,0.748540425159208,0.61652185930917,0.001,0.00274761904761905
"c63c52c9-82ba-46f8-bd0c-9459f25e98f2","CMS3",0.736258326381575,0.706828758851986,0.610731873061966,0.677567298915754,0.016983016983017,0.0295156650578337
"c6688171-4c26-4e27-baa5-34c51fb1fc48",NA,0.668344812129468,0.731783910246546,0.750797286623416,0.631990250667606,0.0769230769230769,0.103945235092776
"c679154e-df11-4b05-9584-76437286d2ee","CMS4",0.65893306186033,0.574508465265899,0.626025093041759,0.558948776773996,0.001998001998002,0.0049478418577131
"c6ff24b1-acb8-4cdb-9b65-75ab96c7dcbd",NA,0.684774535612375,0.797679264850987,0.715139204362008,0.737154971965239,0.898101898101898,0.942190536735991
"c720993c-c50a-4223-a7af-4c1b7114557a",NA,0.786576749869853,0.633826855912232,0.793204172021485,0.72442429942392,0.0939060939060939,0.122865796335184
"c741f3fd-133d-470c-8021-cd3432c61ad0","CMS1",0.61519993365248,0.842924256539497,0.733569478897824,0.793477390097056,0.025974025974026,0.0425767414403778
"c834cb75-259c-40bd-93cc-48f9756cc47a","CMS2",0.78827373021683,0.594015519126688,0.75599273099982,0.773375045013306,0.00899100899100899,0.0171214923690171
"ca487c44-794e-4f2d-9882-575a7df963d7",NA,0.748979305941338,0.707033229966737,0.737390979932622,0.832802191669193,0.94005994005994,0.974849208242386
"ca6f8a64-1475-4106-aa00-7d0db7d138d7","CMS4",0.634632398796811,0.689899688493297,0.633575268790427,0.510823376216081,0.001,0.00274761904761905
"ca8ebe77-f2b6-40e2-8f20-0bf350cd3722",NA,0.723681122116647,0.690011892725512,0.714843473723284,0.694606814740424,0.639360639360639,0.705374930996346
"cb1968ee-bacc-48b0-8bf5-541a4a178461","CMS2",0.807586236686266,0.570760271672452,0.708720823852575,0.78102374350348,0.001998001998002,0.0049478418577131
